GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US92404,92404,ZCTA5 92404,17261,420,38767,1797,55.4,2.7,43009,2895,17.4,2.0,25170,5117,1.2,0.6,30556,19370,3.2,0.8,31326,15607,0.2,0.2,15588,21185,19.0,2.2,39679,4004,3.6,0.9,39794,22120,48.0,2.2,37256,2910,29.0,2.2,51382,2569,4.9,1.4,20164,3643,38.3,2.9,37070,3333,40.0,3.0,43906,3152,16.9,1.7,37609,6025,12969,458,39759,2084,51.9,3.1,36057,5653,48.1,3.1,46969,6405,54.4,3.4,54937,5035,32.3,3.2,20451,4313,13.3,2.5,34160,11861,4292,443,28038,4940,52.4,5.0,22413,4726,44.3,5.3,20980,5065,8.1,2.6,29821,16802,47.6,5.0,34700,4166,38.3,5.2,33074,6758,9.3,3.7,40917,13096,37.6,(X),(X),(X),38.7,(X),(X),(X),28.7,(X),(X),(X)
8600000US92405,92405,ZCTA5 92405,8319,383,37591,2783,60.3,3.2,38404,3679,16.1,2.3,27065,8056,1.2,0.9,55474,37684,2.7,1.4,96118,13046,0.0,0.4,-,**,15.7,2.5,37306,6019,3.9,1.5,43571,23178,51.2,3.4,36194,3514,28.0,3.0,44307,7421,7.2,2.0,25515,8496,39.8,3.1,35806,5368,36.4,3.2,39422,7062,16.5,2.1,41667,7423,6060,332,38745,3210,57.5,3.8,31109,3474,42.5,3.8,51034,5629,56.4,4.1,52882,4495,30.1,3.4,16706,5721,13.5,3.0,37356,13409,2259,307,27550,4789,55.8,6.7,27614,5446,45.2,6.4,26429,6498,10.6,5.0,30304,17097,44.2,6.7,27400,11845,35.9,6.0,27766,11986,8.3,3.7,25357,36316,34.0,(X),(X),(X),34.2,(X),(X),(X),28.1,(X),(X),(X)
8600000US92407,92407,ZCTA5 92407,15449,368,51702,3188,63.3,2.2,51763,2932,13.5,1.6,40110,6006,1.5,0.8,55565,21086,4.3,1.0,56285,5494,0.4,0.5,-,**,12.7,1.6,55461,15526,4.3,1.3,64383,22502,45.3,2.4,49685,4588,33.3,2.3,58665,9224,5.4,1.5,22609,3899,42.9,2.6,55598,4666,39.3,2.3,57390,7381,12.5,1.5,33594,8208,11927,480,53030,4192,56.2,3.1,48287,5369,43.8,3.1,57343,9850,62.6,3.1,69910,5416,25.3,2.9,35814,4551,12.0,2.4,30446,13835,3522,350,38617,8233,53.8,6.3,25368,5798,43.4,5.8,24555,4645,10.4,3.5,32000,23453,46.2,6.3,44672,3620,27.4,5.9,43138,6581,18.8,4.6,55821,13191,35.2,(X),(X),(X),35.0,(X),(X),(X),32.7,(X),(X),(X)
8600000US92408,92408,ZCTA5 92408,3776,340,33750,7101,43.2,4.8,37869,6812,14.8,4.7,21275,19478,0.5,0.5,29583,23717,17.4,3.4,48931,7401,0.0,0.9,-,**,20.4,3.9,26813,6233,3.7,2.0,15943,5153,45.3,4.1,26551,2768,18.1,3.0,42409,8461,5.4,2.3,16773,2793,44.9,5.3,38941,3124,33.9,5.1,30345,12397,15.8,3.2,30665,4773,2952,306,36792,7362,54.8,5.9,28824,6254,45.2,5.9,43281,14125,57.0,6.3,46806,8691,32.2,6.1,22000,3615,10.8,3.5,28611,2704,824,176,17054,15219,51.5,10.4,11992,3608,37.1,10.0,10850,1024,14.3,9.6,50313,53862,48.5,10.4,26587,5719,33.5,10.1,17000,13450,15.0,7.4,48750,32749,40.5,(X),(X),(X),40.7,(X),(X),(X),29.6,(X),(X),(X)
8600000US92410,92410,ZCTA5 92410,12096,365,27120,1697,47.6,3.0,30028,2198,14.7,1.8,21319,6250,1.3,0.6,25100,20148,4.1,1.1,22642,7151,0.2,0.3,-,**,28.0,2.9,26906,3894,4.1,1.3,23936,5792,67.8,2.5,28585,2499,12.0,1.4,29115,5652,4.3,1.2,22386,10828,43.3,2.4,27411,2701,37.7,2.2,30612,3712,14.8,1.6,23417,2127,9568,420,28936,2089,59.6,2.6,24292,1969,40.4,2.6,36631,2797,50.6,3.7,36680,2679,36.9,3.5,19029,3977,12.4,2.2,33852,4443,2528,297,16857,1662,48.2,5.3,14283,2992,40.9,5.1,12108,889,7.4,3.1,29167,7083,51.8,5.3,20504,4196,34.2,6.1,17297,6220,17.6,5.6,23611,8108,37.6,(X),(X),(X),39.5,(X),(X),(X),21.9,(X),(X),(X)
8600000US92411,92411,ZCTA5 92411,6463,200,32747,2245,48.2,4.1,32898,3117,23.5,2.1,29414,2935,0.9,0.6,16964,83280,2.2,1.1,40625,23164,0.3,0.5,-,**,21.9,3.6,33679,8673,3.0,1.4,42750,12560,67.2,2.3,34492,4074,6.1,1.8,29306,5234,2.1,1.2,30938,17960,38.7,4.2,28912,3374,38.1,3.8,45926,3276,21.2,2.4,27350,4363,5208,238,33485,2904,53.6,3.8,29330,3480,46.4,3.8,41076,4069,48.2,4.4,42228,3895,36.8,4.1,24191,5697,15.0,3.1,35688,8157,1255,182,21228,2330,55.1,9.4,15543,4387,48.8,9.0,15217,4495,6.4,4.4,21250,17157,44.9,9.4,28926,2745,31.4,9.3,25714,6546,13.5,7.1,44315,5927,46.1,(X),(X),(X),44.9,(X),(X),(X),35.3,(X),(X),(X)
8600000US92501,92501,ZCTA5 92501,6587,247,48610,4902,66.9,4.3,50061,5146,8.3,2.2,31932,8596,0.5,0.6,"2,500-",***,4.7,1.8,56587,11774,0.3,0.4,-,**,13.9,3.4,47303,16293,5.4,2.4,42188,41094,44.0,3.7,52046,4721,39.4,3.7,45592,7113,4.8,1.7,33182,9852,36.5,2.6,50296,14165,42.6,3.1,52871,4531,16.0,2.2,29077,6576,4191,265,56837,3644,51.1,4.3,51397,9270,48.9,4.3,64049,6510,69.6,5.1,66010,5221,19.1,4.6,24015,6240,11.2,3.1,45152,19475,2396,280,31317,4342,41.8,6.2,26157,5119,32.6,6.1,22266,5066,9.1,3.1,47829,15516,58.2,6.2,34870,11201,42.9,5.5,26875,11941,15.4,4.8,61019,9298,41.7,(X),(X),(X),46.1,(X),(X),(X),31.8,(X),(X),(X)
8600000US92503,92503,ZCTA5 92503,24502,509,55051,2288,65.5,1.8,55593,3290,4.5,0.8,38493,14616,1.0,0.4,71111,18821,6.3,0.9,73792,30005,0.2,0.1,47625,21504,18.9,1.7,54934,3435,3.6,0.8,49407,14685,46.6,1.6,51221,2707,40.2,1.8,65063,5515,3.1,0.8,23565,5591,40.5,1.9,54874,3703,38.8,1.9,69406,3485,17.6,1.2,39588,3350,19421,518,60318,3061,54.7,2.5,52178,3781,45.3,2.5,69732,4243,73.1,2.4,70352,2799,18.2,1.8,34825,5848,8.7,1.8,45000,4617,5081,468,29607,4372,57.0,4.1,24173,3153,47.6,4.5,22322,2084,9.3,2.7,48537,10435,43.0,4.1,39297,7372,32.8,4.5,34701,10580,10.2,3.1,47292,15745,29.3,(X),(X),(X),28.7,(X),(X),(X),25.8,(X),(X),(X)
8600000US92504,92504,ZCTA5 92504,16018,450,57052,2955,78.8,2.2,57379,2870,5.8,1.1,36037,11987,2.3,1.0,68700,42376,3.6,1.0,66571,18168,0.0,0.2,-,**,6.1,1.2,53932,12733,3.4,1.0,42467,12554,37.8,2.7,51998,3707,48.8,2.4,62407,6055,2.6,1.1,46964,14970,30.5,2.7,60577,3108,42.1,2.4,67788,5278,24.8,2.0,38317,8164,11579,522,62834,3276,43.3,2.5,57442,5935,56.7,2.5,69334,7050,67.4,3.0,70585,4965,22.1,2.8,40334,5159,10.5,2.0,59667,15254,4439,385,37068,8463,54.4,5.5,31956,8373,46.7,5.7,24625,5019,7.6,2.9,59219,20686,45.6,5.5,42337,10919,35.9,5.4,30382,10696,9.8,3.4,64271,23796,36.5,(X),(X),(X),38.9,(X),(X),(X),25.4,(X),(X),(X)
8600000US92505,92505,ZCTA5 92505,13563,313,55947,3367,72.4,2.0,53717,3853,7.0,1.4,55625,16044,0.9,0.4,75313,20104,7.3,1.0,74667,10118,0.4,0.3,67841,46874,8.0,1.4,60332,13890,4.1,1.1,62500,18018,48.0,2.0,51826,3530,34.1,1.8,58946,3713,4.4,1.3,39139,6296,42.4,2.5,56684,4023,36.8,2.1,67632,4603,16.3,1.4,38191,3879,10522,331,57246,2763,52.3,2.2,50118,3172,47.7,2.2,64500,5788,68.8,3.0,70113,4384,22.4,2.8,29150,4449,8.8,1.7,50741,9571,3041,306,41440,7154,51.1,5.1,36016,7149,32.7,4.4,24408,4927,18.4,4.2,65833,14264,48.9,5.1,46422,6644,39.0,4.8,40679,12758,9.9,3.4,69840,17165,39.9,(X),(X),(X),40.2,(X),(X),(X),33.7,(X),(X),(X)
8600000US92506,92506,ZCTA5 92506,15569,394,78116,3436,83.8,1.9,79364,3702,4.6,1.1,49946,20492,1.0,0.6,41705,30882,5.3,1.0,137750,39437,0.2,0.2,-,**,1.6,0.7,72344,47515,3.5,1.1,53438,38522,20.4,1.7,59435,16041,66.4,2.2,84554,6234,2.0,1.0,20781,7088,28.5,2.1,75778,6218,45.2,2.1,99336,8309,24.3,1.7,63108,4192,11325,389,94659,7905,40.9,2.5,78594,10257,59.1,2.5,103339,9196,79.6,2.4,109762,3651,14.1,2.1,49636,7513,6.3,1.7,50104,12779,4244,394,50053,7579,58.6,5.2,43393,10200,45.9,5.8,34740,3368,12.7,3.6,67909,6145,41.4,5.2,58294,11930,28.8,5.2,50556,12839,12.5,3.9,75174,16798,31.4,(X),(X),(X),31.2,(X),(X),(X),29.9,(X),(X),(X)
8600000US92507,92507,ZCTA5 92507,16206,475,41051,1808,63.3,1.9,43999,2686,11.6,1.7,38921,12194,0.9,0.4,34107,62374,11.3,1.3,27785,8183,0.1,0.1,-,**,9.5,1.2,37146,4819,3.4,1.1,42226,9599,39.7,2.0,39023,4039,34.4,2.0,52137,4105,15.1,1.5,13638,2901,38.8,2.3,43984,2308,32.4,1.9,52937,6180,13.6,1.2,42379,9362,9438,404,49779,4217,48.2,3.0,38628,5162,51.8,3.0,61057,4923,60.2,3.0,64053,3474,29.8,2.9,30575,2913,10.0,2.5,36369,12802,6768,456,26482,3559,47.0,3.4,20843,5602,29.0,3.3,22250,6404,18.0,3.0,16811,9295,53.0,3.4,32642,6318,33.5,4.0,34360,4062,19.5,3.4,27063,5600,39.1,(X),(X),(X),42.7,(X),(X),(X),32.0,(X),(X),(X)
8600000US92508,92508,ZCTA5 92508,9928,263,92684,7275,66.8,3.9,99239,11470,10.7,2.1,83421,34190,1.1,0.9,26429,56821,11.7,2.0,75443,11402,0.8,0.8,-,**,6.1,2.3,76850,26278,2.9,1.3,137891,112144,24.9,3.3,89929,11999,48.8,3.6,103182,13316,2.4,1.2,50625,32433,39.1,2.6,98074,12833,47.6,2.2,98722,10630,10.9,1.8,56576,19671,8326,353,99575,7529,54.8,3.1,103191,8002,45.2,3.1,95199,10662,77.8,3.9,114545,9084,16.0,3.0,47459,39483,6.2,2.0,71802,10380,1602,311,47159,10666,58.2,11.4,41797,12445,44.6,10.6,41745,16569,13.6,6.5,50179,50475,41.8,11.4,57159,22312,34.7,10.9,57045,35413,7.1,5.2,57574,37293,36.0,(X),(X),(X),36.3,(X),(X),(X),32.0,(X),(X),(X)
8600000US92509,92509,ZCTA5 92509,19204,479,57286,2003,59.2,2.4,63084,2714,3.9,0.8,50417,7968,1.8,0.7,52667,58679,3.8,0.9,78347,14743,0.4,0.4,30515,70566,28.2,2.0,47131,5154,2.6,0.7,68083,46416,57.4,1.8,52580,2925,33.3,1.9,67813,4046,2.6,0.8,49205,9269,38.2,1.9,53052,3131,43.5,2.2,70618,2573,15.6,1.3,34565,3440,15969,461,59685,2977,52.2,2.3,51425,2556,47.8,2.3,71947,3141,72.4,2.5,67195,3486,17.8,2.0,38435,4783,9.7,1.5,49932,7261,3235,372,29375,4019,54.9,5.0,25688,7620,41.9,5.0,19899,3015,13.0,3.8,60259,8976,45.1,5.0,31196,10678,31.7,4.7,27667,4344,13.5,4.7,58611,45323,45.3,(X),(X),(X),47.1,(X),(X),(X),30.2,(X),(X),(X)
8600000US92518,92518,ZCTA5 92518,508,78,68261,13608,80.1,9.3,77050,45600,15.0,9.0,45250,61961,0.0,6.7,-,**,1.0,1.7,-,**,0.0,6.7,-,**,0.0,6.7,-,**,3.9,6.1,-,**,4.7,5.4,-,**,75.4,10.7,76450,37301,0.0,6.7,-,**,8.5,7.0,5221,7967,22.2,9.3,61438,13180,69.3,10.6,77105,46608,233,62,104013,49872,11.2,12.9,-,**,88.8,12.9,117604,37944,72.5,15.9,142847,46548,24.0,15.8,6176,38052,3.4,5.0,-,**,275,72,60938,19577,34.9,14.0,51471,26976,34.9,14.0,51471,26976,0.0,11.9,-,**,65.1,14.0,61813,23934,65.1,14.0,61813,23934,0.0,11.9,-,**,41.7,(X),(X),(X),41.2,(X),(X),(X),38.9,(X),(X),(X)
8600000US92530,92530,ZCTA5 92530,14276,450,49552,2849,66.2,2.6,55136,2392,3.2,1.1,44333,23279,0.3,0.2,41250,30012,3.1,1.0,72614,44097,0.2,0.2,-,**,23.9,2.2,41915,4597,3.3,0.8,39167,16896,43.4,2.2,43402,3349,48.7,2.3,56536,1711,3.0,0.9,32757,12603,39.8,2.6,49279,4630,44.6,2.6,55172,3398,12.6,1.5,36822,2788,11166,489,52614,3993,54.8,3.1,45274,3910,45.2,3.1,63265,5239,69.6,2.8,63906,3285,20.3,2.3,28454,2973,10.1,1.6,45352,7113,3110,294,32585,4422,42.7,5.6,22346,4350,33.8,4.0,18689,4861,8.9,4.1,33838,3900,57.3,5.6,41959,5005,38.0,5.7,33239,9371,19.2,5.4,63167,21200,33.2,(X),(X),(X),33.0,(X),(X),(X),29.0,(X),(X),(X)
8600000US92532,92532,ZCTA5 92532,5604,339,87361,8958,68.5,5.3,90341,5663,7.6,3.3,80394,20707,0.2,0.3,-,**,6.8,2.3,69750,45759,1.9,1.8,-,**,11.4,4.0,74340,21505,3.6,2.6,111378,79345,31.0,5.1,74158,10072,49.7,5.2,94335,8589,0.9,0.9,39643,26645,52.0,5.1,91021,8939,36.5,5.5,87885,19420,10.7,3.4,73575,16341,4776,395,87634,8930,58.5,5.5,91613,15910,41.5,5.5,82466,8584,79.9,4.9,97592,14608,14.1,4.3,68040,18609,5.9,2.8,70375,74932,828,211,74038,23555,61.8,10.8,81083,36387,36.0,12.6,32232,56373,25.8,13.1,123851,4592,38.2,10.8,63026,18681,30.1,10.1,60880,31398,8.1,7.1,81792,16597,32.6,(X),(X),(X),31.5,(X),(X),(X),39.1,(X),(X),(X)
8600000US92536,92536,ZCTA5 92536,1118,258,44010,14439,93.6,4.3,42943,12818,2.4,2.7,-,**,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,1.5,2.4,-,**,2.4,2.8,-,**,12.2,6.5,78258,48868,84.1,7.2,42206,12437,0.0,3.1,-,**,10.6,7.4,56133,63603,48.0,12.0,50559,19105,41.3,10.4,39773,19064,729,196,54250,8973,22.5,14.0,51915,22014,77.5,14.0,55265,21178,84.1,12.7,55725,14162,12.1,12.3,29792,42120,3.8,4.4,-,**,389,155,25335,15053,23.4,14.9,14417,7157,20.8,13.5,13583,4934,2.6,4.5,-,**,76.6,14.9,27378,33608,59.1,19.5,38409,30251,17.5,14.7,13125,55956,31.8,(X),(X),(X),30.3,(X),(X),(X),34.4,(X),(X),(X)
8600000US92539,92539,ZCTA5 92539,1439,232,38853,6823,84.4,7.0,38801,5694,0.0,2.4,-,**,3.7,3.2,92731,49464,0.0,2.4,-,**,0.0,2.4,-,**,4.6,3.8,61806,59276,7.4,6.0,19818,24841,15.4,6.6,57831,10602,73.7,9.1,37517,4206,6.5,5.4,52250,63047,17.2,7.7,33220,14668,39.1,10.1,37208,14606,37.2,10.4,39099,12227,956,219,48821,7753,31.3,11.7,34735,14040,68.7,11.7,55972,20140,69.1,12.4,51131,14856,27.5,12.2,36125,16323,3.3,3.2,35500,18550,483,145,24598,6972,52.4,15.8,24688,10931,39.1,16.1,19659,7835,13.3,9.1,58148,19897,47.6,15.8,22250,13997,43.1,16.3,19688,15242,4.6,5.1,-,**,37.2,(X),(X),(X),44.7,(X),(X),(X),21.9,(X),(X),(X)
8600000US92543,92543,ZCTA5 92543,13259,399,27163,1598,75.9,2.8,26687,1489,8.0,1.8,21786,8524,0.9,0.5,24531,31040,1.0,0.5,37266,31959,0.0,0.3,-,**,11.7,2.2,33042,3341,2.5,1.0,20500,25795,31.6,2.7,31338,2819,57.0,2.8,26187,1603,4.1,1.3,20406,7817,26.3,2.8,32757,4164,33.9,2.7,30560,3258,35.7,2.3,23495,2093,7671,362,32171,2628,51.1,4.1,29628,4993,48.9,4.1,34182,4836,58.0,3.6,40621,3945,30.3,3.6,21817,3365,11.7,2.7,30056,10836,5588,424,19129,1683,53.4,4.2,15863,1231,47.2,3.9,15590,1083,6.2,1.9,21675,7224,46.6,4.2,24638,2606,37.1,4.0,22700,3058,9.5,3.0,34390,13246,37.6,(X),(X),(X),38.1,(X),(X),(X),34.3,(X),(X),(X)
8600000US92544,92544,ZCTA5 92544,15379,468,42084,1936,82.5,2.1,43406,2358,3.2,0.9,28346,12236,1.8,0.9,31932,47710,1.4,0.5,37348,54660,0.1,0.2,-,**,7.4,1.3,33385,10074,3.6,1.0,41029,11737,26.3,2.0,41187,2269,65.9,2.3,43488,3211,3.4,0.9,30300,7673,28.5,2.1,42232,2296,41.1,1.9,53834,5172,26.9,1.9,30560,2703,11231,465,49124,2450,44.8,2.6,45237,5158,55.2,2.6,52992,6141,70.4,2.7,60330,2799,22.1,2.5,25443,4232,7.4,1.3,44871,9474,4148,356,22097,1822,53.3,4.5,19951,3386,46.5,4.3,18043,3485,6.8,2.2,27672,7324,46.7,4.5,27250,6582,33.6,4.9,22821,3012,13.1,3.3,34688,10426,37.7,(X),(X),(X),38.8,(X),(X),(X),29.3,(X),(X),(X)
8600000US92545,92545,ZCTA5 92545,15424,528,40119,2665,81.7,2.0,38728,2623,5.6,1.3,46150,16938,0.8,0.5,62788,21710,2.9,0.9,63542,36196,0.0,0.2,-,**,6.7,1.7,39291,10726,2.2,0.8,24375,19461,21.6,1.9,44111,6894,68.1,2.3,37767,2418,2.2,0.8,41214,17952,23.4,2.1,54279,4403,29.8,2.2,52903,5919,44.6,2.0,32184,2811,10013,465,50922,2837,36.9,2.7,53203,5300,63.1,2.7,48864,3502,71.3,3.7,54864,4425,20.3,3.6,35109,5104,8.4,1.9,51591,13952,5411,471,25529,1518,61.7,3.9,24715,1711,55.2,3.9,23543,1673,6.5,2.6,52721,24723,38.3,3.9,27488,6451,30.4,4.1,26000,6636,7.9,2.3,30762,4851,32.5,(X),(X),(X),33.0,(X),(X),(X),29.6,(X),(X),(X)
8600000US92548,92548,ZCTA5 92548,2282,232,39464,5343,80.3,6.0,39449,7168,1.2,1.9,-,**,2.9,3.3,-,**,1.1,1.1,26250,23745,0.0,1.5,-,**,11.9,4.7,43780,7624,2.6,2.6,"2,500-",***,38.7,6.0,41379,6088,57.2,6.0,39363,8524,4.5,3.5,53625,28861,19.3,5.2,39550,9679,49.0,6.2,47303,7670,27.1,4.8,30825,4331,1622,203,47105,8464,47.8,8.0,44726,11727,52.2,8.0,48202,11014,74.5,7.1,50918,5986,11.9,5.2,20659,5027,13.6,6.0,49420,13098,660,176,21471,5021,53.5,12.3,20817,4552,47.4,12.3,20721,4237,6.1,4.6,80313,203513,46.5,12.3,22824,11926,43.8,11.9,22731,13211,2.7,3.0,37857,38933,46.8,(X),(X),(X),50.7,(X),(X),(X),37.0,(X),(X),(X)
8600000US92549,92549,ZCTA5 92549,1174,199,60625,6425,95.7,3.0,60391,6466,0.0,2.9,-,**,0.0,2.9,-,**,1.7,1.9,-,**,0.0,2.9,-,**,0.9,1.5,-,**,1.6,2.0,-,**,4.8,3.5,66364,22248,91.9,4.5,60371,6209,1.2,1.4,-,**,15.9,6.8,56587,28617,46.0,9.1,68750,21006,36.9,7.5,53688,13690,711,156,66661,6077,18.1,8.2,60288,21922,81.9,8.2,72833,11684,80.2,8.6,67401,9405,16.6,7.7,40952,25593,3.2,3.5,-,**,463,139,44625,20537,52.7,16.3,47794,20146,42.5,15.2,39583,20378,10.2,8.3,56298,38688,47.3,16.3,34125,40381,24.0,12.9,60069,38839,23.3,13.5,28026,32870,42.5,(X),(X),(X),48.1,(X),(X),(X),33.9,(X),(X),(X)
8600000US92551,92551,ZCTA5 92551,7653,264,50449,4580,48.6,4.1,49646,6290,24.0,3.0,39736,9472,0.2,0.3,-,**,5.9,1.5,70231,40860,0.1,0.2,-,**,18.9,2.8,56225,6277,2.3,1.1,63365,17419,52.1,3.0,49806,4526,16.6,2.7,69625,16629,1.9,1.0,38788,25019,43.4,3.1,47076,4223,43.9,2.8,58807,5161,10.8,2.0,37917,12408,6805,323,52279,5672,51.7,3.9,43899,3773,48.3,3.9,60341,4256,59.5,4.2,66880,6514,29.1,3.8,33130,4034,11.4,2.4,53864,15551,848,213,32316,11216,59.6,11.9,31358,8540,49.6,10.7,24792,12575,9.9,6.0,77083,18784,40.4,11.9,48702,31896,27.1,10.3,48846,23638,13.3,8.8,22212,117802,43.2,(X),(X),(X),43.9,(X),(X),(X),28.8,(X),(X),(X)
8600000US92553,92553,ZCTA5 92553,18521,457,42984,1847,53.5,2.1,44559,2628,19.7,1.6,33912,4119,0.9,0.4,30450,13698,5.7,0.9,51779,10535,0.4,0.3,39375,48355,17.6,1.8,43197,3521,2.2,0.7,65078,21492,56.1,1.8,42702,2290,17.1,1.7,50389,3950,3.9,0.9,30089,6785,45.7,2.1,41850,3227,38.2,2.2,50096,4537,12.2,1.0,34461,4940,15280,492,43671,1850,56.3,2.4,36118,1913,43.7,2.4,55658,4452,58.3,2.2,51750,2849,30.7,2.3,30051,3866,11.0,1.5,43977,7324,3241,334,27472,2978,49.8,5.6,25963,3924,38.1,5.9,22827,4228,11.7,3.7,48947,8700,50.2,5.6,28854,4809,40.5,6.1,27652,8952,9.8,4.1,35556,13742,44.3,(X),(X),(X),45.7,(X),(X),(X),30.1,(X),(X),(X)
8600000US92555,92555,ZCTA5 92555,10437,302,73352,5004,53.3,3.2,77990,5895,23.1,2.3,70102,10617,0.2,0.3,-,**,8.1,1.5,79938,22070,0.4,0.3,-,**,12.3,2.4,56583,15634,2.6,1.0,49107,25237,36.0,2.6,59701,5375,32.0,2.6,87471,8355,1.9,1.1,17188,61740,41.3,3.1,74003,6124,42.5,3.4,79775,4850,14.3,2.0,52910,11716,8853,329,72190,7189,50.5,3.5,63446,5520,49.5,3.5,82478,10853,70.9,3.7,84821,7524,19.1,3.0,46061,7705,10.0,2.6,62000,9790,1584,221,53248,4793,51.8,8.8,50313,8465,39.8,8.1,50547,13401,11.9,8.4,47358,101833,48.2,8.8,58832,7679,31.2,8.6,44817,13292,17.0,7.7,70395,29635,40.3,(X),(X),(X),38.9,(X),(X),(X),35.7,(X),(X),(X)
8600000US92557,92557,ZCTA5 92557,14121,334,60655,3944,61.7,2.0,66856,2564,18.7,1.6,49280,7723,0.6,0.3,53571,27599,4.6,0.7,67151,3510,0.6,0.4,43750,61562,11.2,1.5,47909,7129,2.6,0.7,87500,43765,39.0,1.9,54431,4312,35.4,1.7,77174,5567,2.7,0.8,28151,5011,37.5,1.9,57416,3675,46.6,2.3,71637,4073,13.2,1.2,48000,5081,11750,370,64074,4071,49.4,2.9,51389,5960,50.6,2.9,76058,3873,67.1,2.2,73167,2805,23.5,2.0,40410,3683,9.4,1.5,52713,11725,2371,292,40917,6085,47.0,6.0,41799,7679,35.6,5.4,34300,7282,11.4,3.8,62614,24109,53.0,6.0,39500,10910,44.3,6.0,40324,14031,8.6,2.7,36845,15306,36.9,(X),(X),(X),37.0,(X),(X),(X),28.8,(X),(X),(X)
8600000US92561,92561,ZCTA5 92561,787,175,78630,17845,93.1,4.0,79639,13445,0.3,0.4,-,**,4.3,2.4,43333,7050,0.0,4.3,-,**,0.0,4.3,-,**,1.9,3.2,-,**,0.4,1.0,21250,45271,12.6,10.6,82790,56001,83.0,10.6,78870,16295,0.1,0.5,-,**,13.7,9.8,58833,47051,41.3,15.3,78534,25229,44.9,15.6,84215,22385,375,132,83851,9802,21.3,19.9,217872,289556,78.7,19.9,83649,8867,75.7,22.7,87500,102698,24.0,22.8,82991,72921,0.3,1.0,-,**,412,153,50750,47101,38.8,18.8,39662,5154,28.6,18.1,38378,4409,10.2,11.6,69875,179594,61.2,18.8,78942,49779,52.9,21.2,78125,85474,8.3,11.6,-,**,32.9,(X),(X),(X),28.8,(X),(X),(X),36.7,(X),(X),(X)
